scenario_id,profile,complexity,uncertainty,time_pressure,n_claims,n_coas
3137,humanitarian_c2,6,0.710954,0.388815,64,4
3138,conflict_event,4,0.581325,0.304146,53,4
3139,anti_uav,6,0.792755,0.292916,63,4
3140,anti_uav,5,0.725479,0.251010,59,4
3141,humanitarian_c2,8,0.282837,0.406684,72,5
3142,anti_uav,8,0.579913,0.298248,76,4
3143,humanitarian_c2,6,0.293481,0.558562,55,3
3144,conflict_event,6,0.931434,0.353549,56,3
3145,anti_uav,6,0.744713,0.230048,64,5
3146,anti_uav,5,0.754684,0.288064,51,3
3147,conflict_event,8,0.684810,0.269587,72,4
3148,conflict_event,5,0.737637,0.211159,49,4
3149,conflict_event,4,0.413823,0.739056,44,3
3150,humanitarian_c2,5,0.421666,0.569363,59,3
3151,conflict_event,8,0.900687,0.377429,67,4
3152,anti_uav,6,0.893977,0.246583,58,3
3153,anti_uav,7,0.488165,0.226775,63,3
3154,conflict_event,7,0.441887,0.232855,67,5
3155,conflict_event,6,0.878347,0.590436,60,3
3156,anti_uav,4,0.552486,0.360312,53,5
3157,anti_uav,5,0.892558,0.536981,50,3
3158,conflict_event,8,0.618224,0.747924,66,4
3159,conflict_event,8,0.608972,0.645474,71,3
3160,anti_uav,7,0.685030,0.522828,67,3
3161,humanitarian_c2,3,0.484204,0.411396,46,4
3162,humanitarian_c2,3,0.755130,0.346098,46,3
3163,anti_uav,9,0.399980,0.220324,74,5
3164,conflict_event,6,0.855269,0.369106,64,4
3165,anti_uav,6,0.740447,0.815402,57,4
3166,humanitarian_c2,7,0.459826,0.486812,68,3
3167,conflict_event,9,0.597195,0.355717,82,5
3168,conflict_event,8,0.442527,0.594200,71,4
3169,anti_uav,4,0.871497,0.807957,44,4
3170,anti_uav,6,0.907052,0.375611,59,4
3171,humanitarian_c2,6,0.486984,0.294201,63,5
3172,humanitarian_c2,3,0.438099,0.439717,47,4
3173,anti_uav,5,0.512579,0.273597,50,4
3174,anti_uav,6,0.882666,0.381469,55,3
3175,anti_uav,5,0.505311,0.303655,50,3
3176,humanitarian_c2,6,0.424947,0.414896,57,3
3177,anti_uav,5,0.432474,0.460140,58,3
3178,anti_uav,8,0.591454,0.456493,70,4
3179,conflict_event,7,0.744838,0.538327,62,3
3180,anti_uav,9,0.434719,0.623263,79,3
3181,anti_uav,5,0.538311,0.330971,56,5
3182,anti_uav,4,0.871294,0.765472,43,4
3183,anti_uav,6,0.464413,0.511230,62,4
3184,anti_uav,6,0.597745,0.424407,64,5
3185,humanitarian_c2,4,0.414357,0.263507,52,5
3186,conflict_event,5,0.782276,0.470504,56,4
3187,anti_uav,5,0.631449,0.730617,51,3
3188,anti_uav,7,0.637020,0.696225,61,5
3189,anti_uav,9,0.732462,0.223645,75,3
3190,conflict_event,8,0.888157,0.803166,73,5
3191,conflict_event,9,0.648291,0.353046,77,3
3192,humanitarian_c2,5,0.457025,0.645082,55,5
3193,humanitarian_c2,3,0.444701,0.551702,44,3
3194,conflict_event,4,0.761128,0.553546,48,4
3195,anti_uav,9,0.511836,0.753953,80,5
3196,conflict_event,8,0.763218,0.341170,74,3
3197,conflict_event,8,0.840230,0.280390,77,5
3198,anti_uav,9,0.449586,0.608886,78,3
3199,anti_uav,5,0.624736,0.452159,53,3
3200,conflict_event,7,0.881374,0.332736,62,5
3201,anti_uav,4,0.745933,0.305245,47,4
3202,conflict_event,4,0.882078,0.490146,46,5
3203,humanitarian_c2,6,0.481166,0.623386,59,5
3204,conflict_event,9,0.676678,0.578899,80,4
3205,conflict_event,6,0.683762,0.710289,64,3
3206,humanitarian_c2,5,0.734888,0.370321,51,5
3207,humanitarian_c2,8,0.428611,0.773783,74,5
3208,humanitarian_c2,4,0.748603,0.721090,48,4
3209,anti_uav,8,0.380270,0.686679,66,5
3210,anti_uav,7,0.524366,0.420824,63,5
3211,humanitarian_c2,3,0.538249,0.702175,37,5
3212,conflict_event,6,0.865173,0.807540,58,5
3213,conflict_event,5,0.432062,0.542239,55,5
3214,conflict_event,6,0.433912,0.422836,64,5
3215,conflict_event,6,0.539682,0.558749,57,5
3216,humanitarian_c2,6,0.784318,0.781181,58,3
3217,conflict_event,9,0.716179,0.608179,79,4
3218,humanitarian_c2,4,0.633358,0.369612,44,4
3219,anti_uav,6,0.802762,0.372732,54,4
3220,humanitarian_c2,6,0.560650,0.402241,63,3
3221,humanitarian_c2,5,0.369389,0.542026,58,5
3222,anti_uav,8,0.568569,0.303286,70,5
3223,humanitarian_c2,5,0.374815,0.472786,57,4
3224,conflict_event,6,0.719464,0.298187,63,4
3225,humanitarian_c2,5,0.533099,0.450445,55,3
3226,humanitarian_c2,6,0.513186,0.292494,62,4
3227,conflict_event,8,0.813321,0.605031,77,4
3228,anti_uav,8,0.411734,0.202381,74,3
3229,anti_uav,7,0.702382,0.608563,64,3
3230,conflict_event,6,0.565423,0.593877,62,5
3231,humanitarian_c2,6,0.289149,0.727389,62,3
3232,conflict_event,5,0.477090,0.525994,53,3
3233,anti_uav,9,0.550180,0.782943,77,4
3234,humanitarian_c2,4,0.448927,0.691504,42,3
3235,conflict_event,9,0.611249,0.322671,83,4
3236,humanitarian_c2,3,0.717260,0.271350,36,5
3237,humanitarian_c2,6,0.807530,0.689926,56,5
3238,conflict_event,6,0.669827,0.210178,64,5
3239,conflict_event,7,0.584738,0.396107,64,4
3240,anti_uav,7,0.486422,0.452089,69,4
3241,conflict_event,8,0.895545,0.758098,70,5
3242,conflict_event,7,0.766843,0.426217,69,3
3243,humanitarian_c2,5,0.735049,0.418886,51,5
3244,humanitarian_c2,4,0.589502,0.363580,42,4
3245,anti_uav,6,0.715160,0.223833,58,5
3246,humanitarian_c2,5,0.365062,0.609588,58,4
3247,anti_uav,7,0.895514,0.450591,64,5
3248,humanitarian_c2,4,0.643514,0.711381,48,3
3249,anti_uav,9,0.517158,0.271730,76,4
3250,anti_uav,5,0.711157,0.337184,53,5
3251,anti_uav,5,0.375163,0.671920,55,4
3252,anti_uav,7,0.823238,0.384334,63,4
3253,humanitarian_c2,5,0.782275,0.651217,48,5
3254,humanitarian_c2,3,0.448093,0.386788,41,3
3255,humanitarian_c2,6,0.605031,0.776495,59,5
3256,anti_uav,8,0.596309,0.524356,72,3
3257,humanitarian_c2,3,0.746921,0.343350,39,3
3258,anti_uav,5,0.442852,0.666232,55,4
3259,humanitarian_c2,4,0.325702,0.777098,47,5
3260,conflict_event,9,0.761332,0.378799,83,5
3261,anti_uav,9,0.882522,0.682562,75,3
3262,conflict_event,5,0.679047,0.670270,52,4
3263,humanitarian_c2,4,0.375903,0.242036,51,4
3264,anti_uav,7,0.670422,0.288896,65,4
3265,anti_uav,6,0.421605,0.653046,59,5
3266,humanitarian_c2,4,0.506565,0.265200,47,3
3267,conflict_event,8,0.868094,0.215518,67,4
3268,humanitarian_c2,4,0.438967,0.781362,50,3
3269,conflict_event,7,0.469185,0.284627,70,4
3270,conflict_event,7,0.489003,0.654429,66,3
3271,humanitarian_c2,8,0.414304,0.307399,72,3
3272,conflict_event,6,0.667712,0.725529,54,3
3273,anti_uav,5,0.626710,0.632936,59,3
3274,conflict_event,7,0.949332,0.716068,69,5
3275,humanitarian_c2,3,0.359785,0.437245,36,5
3276,conflict_event,4,0.787257,0.449341,46,4
3277,anti_uav,8,0.707272,0.221069,67,4
3278,conflict_event,4,0.713404,0.737424,52,3
3279,anti_uav,7,0.673785,0.601890,68,3
3280,conflict_event,7,0.474321,0.419853,67,4
3281,humanitarian_c2,7,0.616815,0.545436,64,4
3282,anti_uav,7,0.612558,0.748213,63,3
3283,humanitarian_c2,5,0.482394,0.373215,50,3
3284,conflict_event,9,0.599469,0.788904,75,4
3285,conflict_event,9,0.610164,0.566930,76,5
3286,humanitarian_c2,7,0.745562,0.251727,67,3
3287,conflict_event,9,0.732027,0.250510,74,4
3288,conflict_event,8,0.412007,0.267681,71,5
3289,conflict_event,6,0.588552,0.326881,60,4
3290,humanitarian_c2,5,0.544221,0.688010,49,5
3291,anti_uav,7,0.569149,0.405747,69,3
3292,conflict_event,5,0.876245,0.569274,57,4
3293,anti_uav,8,0.736715,0.609616,74,5
3294,conflict_event,8,0.608297,0.427981,70,5
3295,humanitarian_c2,5,0.701501,0.310011,53,5
3296,anti_uav,5,0.509581,0.402323,53,4
3297,conflict_event,7,0.576078,0.689655,65,3
3298,conflict_event,8,0.448085,0.602612,73,3
3299,anti_uav,6,0.473892,0.615678,57,5
3300,conflict_event,6,0.842248,0.679253,59,5
3301,anti_uav,4,0.435507,0.246165,52,3
3302,conflict_event,4,0.662157,0.613325,42,3
3303,conflict_event,8,0.811256,0.289796,77,3
3304,conflict_event,6,0.463133,0.342777,56,4
3305,conflict_event,9,0.898964,0.330489,77,5
3306,anti_uav,9,0.430611,0.248325,82,5
3307,humanitarian_c2,7,0.721091,0.497096,69,4
3308,humanitarian_c2,4,0.615291,0.434046,53,5
3309,conflict_event,9,0.851159,0.353336,77,4
3310,humanitarian_c2,7,0.428263,0.473779,68,5
3311,conflict_event,8,0.577506,0.333831,68,5
3312,humanitarian_c2,6,0.629552,0.651703,58,3
3313,conflict_event,9,0.577958,0.725872,75,4
3314,conflict_event,9,0.411507,0.307143,82,5
3315,conflict_event,4,0.645940,0.749451,44,4
3316,anti_uav,5,0.609755,0.598485,56,4
3317,anti_uav,4,0.542037,0.493006,53,3
3318,anti_uav,5,0.405712,0.687020,57,5
3319,humanitarian_c2,3,0.775831,0.675757,38,4
3320,conflict_event,8,0.699982,0.317069,67,5
3321,humanitarian_c2,5,0.684023,0.328964,58,3
3322,humanitarian_c2,6,0.686385,0.636641,57,3
3323,conflict_event,8,0.608122,0.673048,69,5
3324,anti_uav,4,0.486166,0.260860,49,3
3325,conflict_event,8,0.921939,0.500078,68,4
3326,conflict_event,7,0.774041,0.742661,66,4
3327,anti_uav,6,0.692624,0.792014,59,4
3328,humanitarian_c2,5,0.620736,0.389896,57,3
3329,humanitarian_c2,3,0.491737,0.816384,38,4
3330,humanitarian_c2,7,0.608677,0.640255,68,4
3331,humanitarian_c2,5,0.515420,0.248847,48,4
3332,conflict_event,5,0.646765,0.636457,58,3
3333,conflict_event,7,0.528700,0.515856,64,4
3334,humanitarian_c2,4,0.519229,0.761353,42,3
3335,anti_uav,5,0.600565,0.279693,53,4
3336,conflict_event,7,0.881048,0.299388,67,4
3337,conflict_event,9,0.504135,0.253884,80,4
3338,humanitarian_c2,8,0.685311,0.363075,73,3
3339,anti_uav,9,0.435041,0.616929,80,4
3340,anti_uav,6,0.653143,0.430365,64,5
3341,conflict_event,5,0.892288,0.363711,59,3
3342,conflict_event,7,0.915684,0.550939,67,5
3343,humanitarian_c2,3,0.409690,0.491421,43,4
3344,humanitarian_c2,5,0.602627,0.527279,56,3
3345,conflict_event,5,0.448626,0.527248,58,3
3346,humanitarian_c2,8,0.609492,0.260616,72,4
3347,humanitarian_c2,3,0.374976,0.588149,36,5
3348,humanitarian_c2,4,0.424328,0.764943,50,3
3349,humanitarian_c2,5,0.459644,0.219506,53,4
3350,conflict_event,4,0.762711,0.553616,49,5
3351,anti_uav,8,0.889879,0.749736,70,5
3352,anti_uav,9,0.853653,0.640414,74,5
3353,humanitarian_c2,8,0.429625,0.234062,74,3
3354,anti_uav,4,0.820444,0.811330,47,4
3355,humanitarian_c2,8,0.437910,0.401595,68,5
3356,conflict_event,4,0.912101,0.383910,42,5
3357,anti_uav,4,0.393576,0.243946,44,5
3358,conflict_event,6,0.895153,0.275089,61,5
3359,humanitarian_c2,5,0.456076,0.607523,51,3
3360,humanitarian_c2,4,0.799431,0.357129,44,3
3361,humanitarian_c2,7,0.644995,0.675835,71,4
3362,conflict_event,6,0.875982,0.548911,55,5
3363,humanitarian_c2,4,0.683588,0.728870,52,4
3364,anti_uav,4,0.746172,0.620964,46,3
3365,humanitarian_c2,6,0.677738,0.748262,59,3
3366,anti_uav,4,0.362387,0.237990,53,3
3367,anti_uav,6,0.402530,0.379637,64,4
3368,conflict_event,7,0.889990,0.636522,70,3
3369,humanitarian_c2,8,0.519710,0.217988,77,4
3370,conflict_event,5,0.857722,0.394832,55,3
3371,humanitarian_c2,8,0.382513,0.710362,68,5
3372,anti_uav,6,0.558786,0.699748,61,3
3373,conflict_event,5,0.750972,0.680258,49,4
3374,anti_uav,6,0.725201,0.468774,58,4
3375,anti_uav,6,0.476518,0.488552,61,3
3376,anti_uav,7,0.482122,0.798962,69,4
3377,conflict_event,9,0.683969,0.201798,80,3
3378,conflict_event,5,0.866261,0.357893,56,5
3379,conflict_event,5,0.701918,0.386846,58,4
3380,anti_uav,5,0.476121,0.423500,48,4
3381,conflict_event,8,0.582921,0.591364,76,5
3382,anti_uav,7,0.514719,0.371158,67,3
3383,conflict_event,7,0.827599,0.742792,63,5
3384,humanitarian_c2,3,0.544324,0.308826,38,5
3385,conflict_event,8,0.865642,0.501804,70,5
3386,humanitarian_c2,4,0.762517,0.789017,50,4
3387,anti_uav,8,0.426099,0.283398,76,3
3388,conflict_event,4,0.679413,0.402757,49,3
3389,humanitarian_c2,8,0.715185,0.487974,71,3
3390,anti_uav,4,0.885221,0.646881,48,5
3391,conflict_event,6,0.759905,0.293420,64,5
3392,conflict_event,6,0.408036,0.815122,59,5
3393,humanitarian_c2,7,0.333370,0.310009,61,3
3394,humanitarian_c2,5,0.533445,0.516530,49,5
3395,anti_uav,8,0.576240,0.337890,73,5
3396,anti_uav,8,0.373076,0.789297,77,3
3397,conflict_event,4,0.743059,0.202576,46,3
3398,anti_uav,4,0.404157,0.202430,48,3
3399,humanitarian_c2,7,0.554040,0.525180,67,4
3400,anti_uav,8,0.585399,0.467779,73,5
3401,humanitarian_c2,3,0.693735,0.642043,38,5
3402,conflict_event,5,0.743847,0.732927,48,4
3403,humanitarian_c2,7,0.637250,0.714905,70,4
3404,humanitarian_c2,8,0.555215,0.278293,74,4
3405,conflict_event,9,0.880232,0.626787,72,3
3406,anti_uav,9,0.582681,0.798088,73,3
3407,anti_uav,9,0.903421,0.531886,80,4
3408,conflict_event,4,0.893077,0.440026,46,3
3409,conflict_event,9,0.697597,0.665368,75,3
3410,humanitarian_c2,4,0.781743,0.411430,42,3
3411,conflict_event,9,0.412380,0.411141,79,5
3412,anti_uav,9,0.771131,0.464771,82,4
3413,anti_uav,6,0.514120,0.759804,56,4
3414,humanitarian_c2,7,0.827568,0.696210,60,4
3415,anti_uav,7,0.387366,0.348087,65,3
3416,anti_uav,4,0.626013,0.594005,47,5
3417,conflict_event,7,0.424511,0.582731,61,5
3418,anti_uav,6,0.505040,0.251048,58,3
3419,humanitarian_c2,7,0.288332,0.364937,68,5
3420,humanitarian_c2,6,0.595177,0.493862,57,3
3421,conflict_event,7,0.715408,0.354031,63,5
3422,conflict_event,6,0.599340,0.361001,56,3
3423,conflict_event,4,0.711321,0.396235,51,4
3424,conflict_event,5,0.436489,0.285263,48,5
3425,anti_uav,5,0.815434,0.740887,53,3
3426,anti_uav,7,0.644910,0.316344,60,4
3427,conflict_event,6,0.880634,0.358247,60,4
3428,conflict_event,4,0.501889,0.702974,53,5
3429,anti_uav,4,0.855104,0.300995,42,4
3430,conflict_event,8,0.812136,0.673671,68,4
3431,conflict_event,7,0.630829,0.697629,71,3
3432,humanitarian_c2,6,0.375595,0.231856,57,3
3433,anti_uav,9,0.831468,0.697513,80,5
3434,conflict_event,9,0.791697,0.554553,73,5
3435,humanitarian_c2,5,0.557550,0.259421,53,3
3436,humanitarian_c2,3,0.799390,0.546402,40,4
3437,humanitarian_c2,8,0.355147,0.246574,73,5
3438,anti_uav,5,0.516038,0.545467,51,4
3439,conflict_event,7,0.610940,0.453749,68,4
3440,anti_uav,8,0.779900,0.741147,75,5
3441,humanitarian_c2,4,0.455512,0.378383,43,5
3442,conflict_event,6,0.947560,0.450738,57,3
3443,conflict_event,6,0.479338,0.268151,62,5
3444,anti_uav,8,0.697445,0.414653,67,4
3445,anti_uav,7,0.907475,0.747508,64,5
3446,conflict_event,7,0.646265,0.320951,64,4
3447,humanitarian_c2,6,0.427261,0.212507,54,3
3448,conflict_event,4,0.890052,0.257368,51,4
3449,conflict_event,4,0.612620,0.282461,46,3
3450,anti_uav,4,0.603755,0.797708,53,5
3451,humanitarian_c2,7,0.663701,0.343731,64,4
3452,conflict_event,8,0.432156,0.285936,66,5
3453,anti_uav,5,0.791463,0.808534,59,3
3454,anti_uav,8,0.514905,0.513241,68,4
3455,conflict_event,6,0.480711,0.704377,55,5
3456,anti_uav,7,0.814382,0.771176,65,5
3457,humanitarian_c2,3,0.699789,0.619367,43,5
3458,anti_uav,6,0.506926,0.591624,64,4
3459,humanitarian_c2,7,0.449401,0.308194,63,5
3460,conflict_event,9,0.825718,0.650011,83,3
3461,conflict_event,6,0.425214,0.740905,58,5
3462,anti_uav,4,0.681580,0.383498,49,5
3463,anti_uav,7,0.629772,0.347103,66,4
3464,anti_uav,8,0.541149,0.519631,72,5
3465,conflict_event,6,0.891880,0.812301,62,4
3466,humanitarian_c2,3,0.704184,0.450720,37,4
3467,anti_uav,6,0.717012,0.256245,55,4
3468,humanitarian_c2,4,0.740508,0.417643,43,3
3469,conflict_event,4,0.925188,0.774278,45,3
3470,conflict_event,8,0.568588,0.464690,74,4
3471,humanitarian_c2,8,0.418657,0.776677,71,5
3472,conflict_event,9,0.551161,0.672292,82,5
3473,humanitarian_c2,3,0.281531,0.701516,43,4
3474,anti_uav,9,0.424721,0.303957,73,5
3475,anti_uav,6,0.729652,0.651243,60,3
3476,humanitarian_c2,6,0.402044,0.389658,57,5
3477,conflict_event,4,0.811741,0.802794,53,4
3478,anti_uav,7,0.520812,0.212497,68,3
3479,humanitarian_c2,5,0.616700,0.803266,58,3
3480,humanitarian_c2,5,0.434261,0.516948,56,4
3481,anti_uav,6,0.674220,0.690915,59,3
3482,conflict_event,9,0.600375,0.498070,75,5
3483,humanitarian_c2,3,0.495253,0.449699,44,3
3484,humanitarian_c2,6,0.630197,0.589083,63,3
3485,conflict_event,6,0.938013,0.510160,63,3
3486,humanitarian_c2,3,0.313269,0.483249,46,4
3487,anti_uav,7,0.500158,0.545625,68,4
3488,anti_uav,9,0.667044,0.525861,79,4
3489,anti_uav,9,0.565476,0.586195,80,4
3490,conflict_event,5,0.582404,0.616531,58,4
3491,humanitarian_c2,7,0.369834,0.660296,70,3
3492,humanitarian_c2,5,0.327733,0.490953,49,3
3493,humanitarian_c2,4,0.538817,0.420511,53,3
3494,anti_uav,4,0.466943,0.709723,48,4
3495,conflict_event,7,0.805536,0.249372,69,4
3496,conflict_event,8,0.418365,0.271346,76,5
3497,anti_uav,7,0.572151,0.654034,62,5
3498,conflict_event,9,0.625655,0.570344,75,4
3499,conflict_event,7,0.730269,0.423520,61,3
3500,humanitarian_c2,3,0.375275,0.403940,47,3
3501,humanitarian_c2,5,0.559193,0.246277,49,3
3502,anti_uav,6,0.545903,0.503919,54,3
3503,anti_uav,9,0.567965,0.623389,76,5
3504,anti_uav,8,0.552724,0.753927,67,5
3505,conflict_event,5,0.793188,0.544987,54,5
3506,conflict_event,9,0.930982,0.560434,72,4
3507,humanitarian_c2,6,0.449913,0.285874,64,5
3508,conflict_event,7,0.690076,0.255513,68,5
3509,humanitarian_c2,3,0.817159,0.230092,37,4
3510,anti_uav,8,0.880300,0.336411,70,3
3511,humanitarian_c2,3,0.281407,0.559825,37,5
3512,conflict_event,7,0.874879,0.538975,64,4
3513,conflict_event,9,0.585482,0.376470,81,5
3514,conflict_event,4,0.654410,0.481740,46,4
3515,anti_uav,6,0.532417,0.445464,62,3
3516,conflict_event,6,0.932081,0.371575,58,5
3517,conflict_event,9,0.523606,0.683554,75,4
3518,humanitarian_c2,7,0.762501,0.499910,65,3
3519,anti_uav,8,0.383234,0.753875,68,4
3520,conflict_event,8,0.557055,0.456738,76,3
3521,humanitarian_c2,7,0.507662,0.488755,61,5
3522,conflict_event,8,0.748622,0.336309,72,3
3523,conflict_event,9,0.722991,0.263726,74,3
3524,conflict_event,7,0.800852,0.607516,65,5
3525,conflict_event,5,0.822290,0.530664,52,5
3526,humanitarian_c2,4,0.645627,0.571297,52,5
3527,anti_uav,7,0.787458,0.778623,68,4
3528,humanitarian_c2,7,0.628187,0.324994,62,5
3529,conflict_event,9,0.902408,0.576272,83,5
3530,anti_uav,8,0.715141,0.286757,74,4
3531,humanitarian_c2,4,0.514202,0.565746,49,3
3532,conflict_event,4,0.486026,0.795831,46,5
3533,conflict_event,7,0.593630,0.452423,60,4
3534,anti_uav,5,0.476587,0.637939,58,5
3535,conflict_event,4,0.935064,0.602025,48,5
3536,anti_uav,8,0.543703,0.764352,66,3
3537,conflict_event,5,0.836767,0.635043,56,5
3538,conflict_event,4,0.452549,0.766617,49,3
3539,anti_uav,7,0.835836,0.754799,60,3
3540,conflict_event,7,0.648810,0.561105,70,4
3541,anti_uav,4,0.739098,0.334959,44,5
3542,anti_uav,7,0.373699,0.715273,63,3
3543,humanitarian_c2,6,0.657829,0.544764,64,5
3544,conflict_event,7,0.603235,0.211802,68,5
3545,anti_uav,4,0.884625,0.716344,53,4
3546,humanitarian_c2,7,0.292072,0.586912,62,3
3547,conflict_event,9,0.721634,0.277231,76,4
3548,humanitarian_c2,3,0.327548,0.344740,37,3
3549,humanitarian_c2,4,0.827941,0.423670,44,4
3550,anti_uav,8,0.900421,0.220868,76,3
3551,anti_uav,5,0.755443,0.685240,59,5
3552,conflict_event,6,0.893873,0.239341,55,4
3553,humanitarian_c2,7,0.773877,0.647617,69,4
3554,humanitarian_c2,3,0.608357,0.245371,41,3
3555,anti_uav,6,0.453961,0.732197,61,3
3556,anti_uav,7,0.363732,0.268276,67,3
3557,humanitarian_c2,8,0.616115,0.385589,76,3
3558,humanitarian_c2,7,0.479992,0.756237,64,4
3559,humanitarian_c2,3,0.381558,0.714424,43,5
3560,humanitarian_c2,6,0.311039,0.699384,56,5
3561,anti_uav,8,0.728032,0.603182,75,3
3562,humanitarian_c2,7,0.287682,0.364922,70,3
3563,conflict_event,7,0.743249,0.399382,61,4
3564,conflict_event,5,0.714707,0.531656,48,4
3565,anti_uav,9,0.859296,0.214303,76,4
3566,anti_uav,6,0.669431,0.806408,54,4
3567,humanitarian_c2,6,0.659570,0.771679,63,4
3568,anti_uav,6,0.890739,0.496904,63,3
3569,conflict_event,6,0.536236,0.417436,65,3
3570,anti_uav,4,0.469849,0.344152,42,5
3571,conflict_event,4,0.581415,0.806619,44,3
3572,humanitarian_c2,5,0.579820,0.709298,51,4
3573,conflict_event,5,0.569744,0.465603,59,4
3574,humanitarian_c2,8,0.549675,0.612215,67,4
3575,humanitarian_c2,8,0.705569,0.714844,68,5
3576,anti_uav,5,0.532883,0.343718,52,5
3577,conflict_event,9,0.477020,0.787677,73,5
3578,humanitarian_c2,7,0.775840,0.433314,69,5
3579,conflict_event,7,0.616239,0.713353,63,3
3580,humanitarian_c2,3,0.470300,0.745729,45,3
3581,anti_uav,7,0.681051,0.580527,69,4
3582,humanitarian_c2,3,0.581206,0.352175,36,5
3583,conflict_event,7,0.889753,0.666143,66,5
3584,humanitarian_c2,3,0.442972,0.632742,42,3
3585,anti_uav,9,0.372091,0.279167,79,3
3586,conflict_event,5,0.500715,0.524009,49,3
3587,anti_uav,7,0.468567,0.520591,64,5
3588,anti_uav,9,0.422382,0.584967,82,5
3589,anti_uav,8,0.813037,0.681923,70,4
3590,anti_uav,7,0.896224,0.651270,68,3
3591,conflict_event,9,0.680978,0.623447,77,5
3592,anti_uav,9,0.870030,0.420599,72,3
3593,conflict_event,4,0.528038,0.766445,48,3
3594,conflict_event,8,0.759141,0.781453,73,3
3595,anti_uav,7,0.431257,0.805180,63,4
3596,anti_uav,5,0.475105,0.639818,55,3
3597,anti_uav,8,0.592665,0.252339,70,4
3598,conflict_event,5,0.703439,0.630792,58,3
3599,conflict_event,9,0.430859,0.320063,82,3
3600,conflict_event,9,0.782730,0.228521,82,4
3601,humanitarian_c2,7,0.409985,0.596164,61,5
3602,humanitarian_c2,5,0.757863,0.278100,52,5
3603,conflict_event,5,0.794314,0.407553,57,3
3604,conflict_event,7,0.829008,0.688154,61,4
3605,humanitarian_c2,4,0.493769,0.345391,43,4
3606,humanitarian_c2,8,0.732944,0.642323,72,5
3607,anti_uav,6,0.851649,0.654804,59,5
3608,humanitarian_c2,6,0.668357,0.421499,61,5
3609,anti_uav,8,0.796643,0.794694,66,3
3610,humanitarian_c2,4,0.303774,0.580547,47,5
3611,anti_uav,7,0.478359,0.571439,60,3
3612,anti_uav,8,0.809493,0.541411,76,4
3613,conflict_event,7,0.418338,0.296784,71,4
3614,conflict_event,8,0.816358,0.765763,76,3
3615,humanitarian_c2,5,0.578455,0.427690,49,4
3616,humanitarian_c2,6,0.630555,0.722769,58,4
3617,conflict_event,5,0.440787,0.761758,53,4
3618,conflict_event,8,0.915261,0.584808,76,4
3619,anti_uav,6,0.424386,0.390267,60,4
3620,humanitarian_c2,3,0.660950,0.330439,47,4
3621,anti_uav,4,0.905892,0.247749,52,3
3622,anti_uav,8,0.492481,0.786536,73,3
3623,anti_uav,4,0.646211,0.217546,47,3
3624,conflict_event,8,0.539589,0.809962,67,3
3625,anti_uav,8,0.789440,0.469919,71,5
3626,anti_uav,4,0.413164,0.703841,43,5
3627,conflict_event,5,0.885491,0.705585,51,4
3628,humanitarian_c2,5,0.426482,0.362469,51,5
3629,anti_uav,6,0.666843,0.731374,57,3
3630,conflict_event,6,0.741739,0.409809,60,5
3631,humanitarian_c2,8,0.694759,0.278620,77,4
3632,conflict_event,8,0.692535,0.390319,69,3
3633,conflict_event,7,0.880167,0.527797,64,5
3634,conflict_event,9,0.414977,0.208098,78,4
3635,anti_uav,7,0.853789,0.748236,65,5
3636,conflict_event,8,0.547768,0.801474,73,3
3637,anti_uav,9,0.751381,0.507706,80,3
